playid,playerid,total_distance,total_time,avg_speed_mps
02cb3c89-17d9-47aa-a9ec-1521f1226a5c,17,2.8297237988376973,2.496095,0.3455396585008705
02d4b5cd-696d-4d75-b6e1-ec9aa674fcf9,4,239.04556861992035,2.726234,26.725911757887154
02db3b0a-e0df-4ec8-90ae-b847fa21d507,18,268.62507271195915,2.757935,29.687763548671438
02dc483d-3136-4584-baaf-a67e7afff532,13,2.732186704310115,2.875795,0.2895792319945348
02dd275b-7583-45e1-8417-4271de284ddc,12,216.693873623607,2.832834,23.315271096179803
02e54d99-ed14-493f-9cea-512594412e8e,3,257.38482506145846,2.692625,29.135469914575012
02e5850d-5fc0-4eb3-8883-5923d447e9a6,1,267.2613534907527,2.693756,30.240771823424772
02e5850d-5fc0-4eb3-8883-5923d447e9a6,5,2.583774227421009,2.269911,0.34694504961556805
02e97b4a-c97c-40b3-89cc-4932a7ba1c2a,4,2.36443420086394,2.891997,0.2491978879726808
02ed0585-fc2a-4179-8708-440467ef026c,12,232.91327337787942,2.371081,29.940759394376506
02ed0585-fc2a-4179-8708-440467ef026c,19,2.1200558192999757,2.69647,0.2396440582400815
02f51f2d-f1a4-4c73-81bc-1a025c16fb2e,8,265.3742525411001,2.67485,30.239479662234256
02fefb43-de90-45ba-a520-e1e18483ef8c,15,249.37088588386942,2.749959,27.63977427205402
0301df29-b48b-475f-b0e2-95b708a1ac5a,10,2.8072026995471404,2.870408,0.29808841907560474
0303d46b-d488-4431-8f2b-9c91ae3e4dcc,2,293.6914767966899,2.604418,34.371273016708955
0303d46b-d488-4431-8f2b-9c91ae3e4dcc,10,245.0080704394364,2.666607,28.005049064200396
0303d46b-d488-4431-8f2b-9c91ae3e4dcc,13,224.0728098520061,2.532907,26.964034780152396
0305c72e-bd59-4122-9759-82fb2074efb0,11,2.4638540175313772,2.524713,0.2974527023640167
030857ec-2ed7-4244-bab7-460fd3df62ba,8,2.4968214734314085,2.799847,0.2718117043902375
0308c909-b540-4f04-9d12-22bc4afe9576,3,275.57299520148035,2.644444,31.762687709556797
030bf5c7-78bb-4989-b98e-981efbd09866,8,257.2831247096475,2.926221,26.79903411652796
030ca7c9-88b2-40e2-ab61-4358bf41fa30,12,303.83738875682013,2.874003,32.22322178963584
030d0dd4-dd20-4d7a-b0ce-4fcd1ff63b53,7,250.2932850826256,2.660984,28.669617439708126
030fe6fb-987f-4132-8514-ac2e3d38c034,8,239.7441919600984,2.773575,26.34651296952056
031e9fe0-5ef7-448d-9c27-b8df3cdddb7f,2,275.72746687663863,2.563518,32.78374948176664
031ec9a0-0421-438a-aebb-7ecc48929ee2,1,270.9794600649725,2.439613,33.85559079567276
031ec9a0-0421-438a-aebb-7ecc48929ee2,3,2.7572897692322464,2.458844,0.3417955436221203
031ec9a0-0421-438a-aebb-7ecc48929ee2,12,239.65027238910818,2.671806,27.33933639800202
03291e4f-4a5c-433a-95f1-12a83b213a22,5,240.25905825885584,2.699502,27.127581664062212
03291e4f-4a5c-433a-95f1-12a83b213a22,16,229.68200417734994,2.56554,27.287461849457138
0329f13e-37a4-4c25-8574-b1fef6747b28,11,2.55876641165393,2.336067,0.3338568638108915
032b83ac-7c10-491a-9ba0-180f7ebba105,9,245.6435305685084,2.702691,27.702814756582
0330cdd5-9992-4309-9e9e-b2c212b82417,8,205.56050111445765,2.699954,23.20589192989462
0330cdd5-9992-4309-9e9e-b2c212b82417,18,243.85735742106422,2.545474,29.19995354183165
033105e0-fee2-484e-a564-f612283daa68,6,286.71905936031686,2.741511,31.87730025267985
033a95e6-54f6-486f-b8a8-e6a7f3eaacf5,6,2.6741014627808353,2.610709,0.3122010633339827
033c8034-7ec4-43b5-a453-438ffcf65e74,2,226.5845523377253,2.843624,24.286956205369865
033c8034-7ec4-43b5-a453-438ffcf65e74,11,223.89625404387237,2.542928,26.836614419508656
033d6b22-3bad-4483-8306-dfb9cf7c2c0b,1,281.642934566041,2.768153,31.011568528086887
033d6b22-3bad-4483-8306-dfb9cf7c2c0b,2,283.078712448938,2.74074,31.481421643219097
033d6b22-3bad-4483-8306-dfb9cf7c2c0b,11,237.98331069928187,2.532245,28.645456147071517
033fb9b1-caca-46ed-83ab-86f17804acc3,1,2.3570035523957795,2.563693,0.28022648685713675
034734fb-4ea8-47f4-82b4-14bb2680a036,12,300.1125458476726,2.442099,37.45724639925352
03539d8a-cf01-4083-9f16-d63e7579e9c4,18,253.69170938628278,2.478085,31.203624177919238
0359f607-4e34-464d-aad9-20fe030a7aef,1,2.7766096702844423,2.505513,0.3377793799124961
035a3747-0371-4059-8454-13c7baa9a0a2,2,233.56185007608653,2.658291,26.780232827478695
035a3747-0371-4059-8454-13c7baa9a0a2,9,267.6311277559999,2.546522,32.03348242820159
035fc5b9-5e14-4d16-b902-b0a1dbd6b95d,4,284.77160672025786,2.652163,32.72739485783287
0361a1d4-feb8-46e1-9bee-65422d55f924,10,287.98088229797384,2.632685,33.341084453484726
03626bb6-f3a0-472a-b25f-29e519aaf64b,2,257.225299618815,2.852706,27.483474050187716
0365b8dc-236e-42be-a367-c4337f13e702,4,255.007520854214,2.873402,27.05026736821525
0365b8dc-236e-42be-a367-c4337f13e702,5,269.80415660120354,2.729393,30.129888562052752
0365e8f4-a8e5-4cff-814b-7367b33a28ab,13,235.59619891201368,2.30946,31.093728156530865
0367019a-fbd2-4e28-aa7c-116361ed365a,19,278.3497041690698,2.42473,34.989870967378835
036f428e-9e6e-4aeb-bde9-97159f45fce9,0,241.60017696625684,2.611614,28.19702066971424
037b7fde-6500-4c15-a749-966052ad267a,0,288.58079757126836,2.477727,35.500047866339834
037b7fde-6500-4c15-a749-966052ad267a,2,248.00687494551715,2.978985,25.37525213567495
037c552a-c02a-44fd-92dd-d648d265eb9e,3,259.4016450517063,2.459837,32.142626284489616
037c552a-c02a-44fd-92dd-d648d265eb9e,14,296.3896769535588,2.720586,33.20592458222042
037dafb0-1879-4909-965f-1b35a75f75f7,15,232.09377997047645,2.888473,24.491204915192636
037ddc8a-4b52-41b7-a189-b0da825cb363,7,219.8236275291574,2.520498,26.58293784438122
038239ea-2d8d-46a4-9a27-86738fdfb157,15,2.5973514341587514,2.799255,0.28281550524392646
038239ea-2d8d-46a4-9a27-86738fdfb157,18,271.21941525558816,2.474146,33.412610965522354
03834f3b-619c-4e2e-94c0-8fb8af6a02f2,3,250.64078034773596,2.24038,34.09926434354436
038e3937-b926-4956-aef8-f523f62a0348,7,220.53405769029004,2.535175,26.514453946571898
0398e9c4-11cc-4a22-8b11-8e0770f37a27,9,2.705862454009643,2.672701,0.3085817964606363
039eecfc-e308-4c5c-994b-4978de1998e8,8,267.6709769959472,2.926269,27.88059258679387
03a03429-f4e0-4461-99dd-d66b167b67e9,17,229.63278326035817,2.532557,27.636918868067795
03a03429-f4e0-4461-99dd-d66b167b67e9,18,2.709217948814555,2.731948,0.302264036796702
03a337e1-10e0-43ca-91ca-fecbc9ba93d6,1,288.76039711174184,2.900026,30.34944136351154
03aaf07e-613b-454c-8c07-af9706e4cbd5,3,281.9750802909562,2.647167,32.46716375381057
03ac6539-fd93-40e7-a0d5-4507f45ef9e2,2,2.5212131033953327,2.93124,0.2621640513621872
03ac6700-0086-4549-8530-3b3d27dbe3cf,10,233.57413146267294,2.700083,26.36711362940425
03c39257-fc7f-4d3d-af71-ccafad8af1bf,5,277.9892732476617,2.951266,28.710096103125668
03c39257-fc7f-4d3d-af71-ccafad8af1bf,12,235.9673862232112,2.453511,29.314259981241076
03c64560-f55a-496a-b01f-02ac0494a22c,0,255.1944581419747,2.878868,27.018700003499255
03c64560-f55a-496a-b01f-02ac0494a22c,9,278.24145500221914,2.929706,28.947612997576005
03cbcc33-1815-437d-be3f-4f870cc8b651,13,232.72872194631307,2.947761,24.06426927055356
03d0671b-756c-4d79-b60f-4581bb3bc0a8,0,271.73082048072615,2.621854,31.58968961754748
03d0a31d-84f2-47de-a8ff-18a15884c252,12,254.27538395449747,2.582103,30.015509462376535
03d25ef5-c524-414b-b26d-f3c339a1acec,5,270.6867932751241,2.812171,29.338662048025466
03d8e6b3-1733-4953-8368-54a23d641c1d,9,229.8816296855975,2.443497,28.67526366030739
03ddec85-e092-42e0-9b30-f11f798f4f1f,10,2.613876758701828,3.025821,0.2633036243889897
03e14a1b-afba-4d31-833c-b058fb00f7f8,17,271.2323460784469,2.890931,28.596884216437754
03f32368-bb13-41dc-8c2a-38afc6d41b9f,6,281.9175040651599,2.402397,35.767799926099116
03fe087a-d0ca-4b61-ad9b-7c1aba022244,1,263.47101886346104,2.757903,29.118488412965547
040c3f7b-601c-47e2-a670-20192734b596,14,3.02427607821994,2.779964,0.3315867934410078
040cf58f-7408-44c9-ac15-9d19f11f249d,13,2.414542940866265,2.838888,0.2592397757065575
040da3e9-5d47-4547-91b7-aab91a315a0e,5,273.11828070151574,2.625988,31.701002425685875
040ec0ae-6c32-4a0d-8b7e-e320a1ec62ad,4,276.00679398624135,2.686737,31.311911365722203
0410f807-20a9-4385-b790-dc3231ba42d6,15,2.3899482320415917,2.67488,0.27233229944007853
0415ee86-1da1-4258-9d25-af1da22ab1dc,4,269.26587901188987,2.970721,27.627044048506754
0416a47b-5b9a-405a-9f9b-0da9587d79fc,2,270.31378118218174,2.506001,32.87773648307762
0416a47b-5b9a-405a-9f9b-0da9587d79fc,16,2.751144968272602,2.922129,0.28696508139424687
04186eb3-afcf-4624-9990-2d0a38ebd570,11,278.0606317528231,2.648535,31.999909594647793
04186eb3-afcf-4624-9990-2d0a38ebd570,18,237.4580760406544,2.561567,28.255056993313648
041b46c4-4fd6-4ce8-9d56-19f9d80a2ff4,4,2.1376557924693866,2.529874,0.2575454293552442
04248835-b1c2-4bd3-9bba-98ce8c82c674,5,2.3780475357795248,2.756466,0.26295586047700176
04248835-b1c2-4bd3-9bba-98ce8c82c674,6,277.450925302227,2.278167,37.12065095847618
04248835-b1c2-4bd3-9bba-98ce8c82c674,12,2.324392659378409,2.91184,0.24330831452914278
0430d962-3290-4924-bebe-a946cba4bbe4,4,254.82483055040385,2.626112,29.57627410855405
0435abc1-0dac-4c13-8898-b07da5b7e439,19,2.478537506534479,2.518767,0.299931765023009
043c315c-5713-4e72-9d50-a812d67a083b,16,265.3531023344059,2.658509,30.42292713379075
043c315c-5713-4e72-9d50-a812d67a083b,17,2.591757321278347,2.433268,0.32465294884313617
0449f567-343a-413e-9a29-4a2095c61ec7,10,279.3805575623489,2.614979,32.564389214981816
044de8bb-37fa-458d-8b5e-b071e0fff0ef,3,2.425076128279402,2.741147,0.2696547116588647
0454bf17-13f3-49ff-8194-b88c3d6ef738,8,2.4162312052366173,2.930246,0.25133291585625267
0454d4ee-0611-4446-ac55-3028a7cfea6b,18,232.71210412242735,2.95466,24.006365990170057
045e336e-bb07-424c-9f3a-6063c565a50f,4,266.30715498109566,2.719505,29.847498290401365
0462830b-3bd2-4bca-9f89-3c387f5c814d,19,255.53990819768114,2.771725,28.101115377121907
046ba777-7253-4122-8c46-523d4959d12a,9,2.7628692468195015,2.692678,0.3127453584983367
